profileID,respID,qID,altID,obsID,Certification,Origin,Processing,image
15,2,8,1,24,Fair trade,Cerrado MIneiro,Washed,fairtrade.jpg
5,2,8,2,24,Special,Cerrado MIneiro,Natural,special.jpg
4,2,8,3,24,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
14,2,9,1,25,Organic,Cerrado MIneiro,Washed,organic2.jpg
7,2,9,2,25,Fair trade,Cerrado MIneiro,Natural,fairtrade.jpg
10,2,9,3,25,Organic,Cerrado Highlands,Washed,organic2.jpg
8,2,10,1,26,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
13,2,10,2,26,Special,Cerrado MIneiro,Washed,special.jpg
3,2,10,3,26,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
16,2,11,1,27,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
11,2,11,2,27,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
5,2,11,3,27,Special,Cerrado MIneiro,Natural,special.jpg
9,2,12,1,28,Special,Cerrado Highlands,Washed,special.jpg
16,2,12,2,28,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
4,2,12,3,28,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
3,2,13,1,29,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
5,2,13,2,29,Special,Cerrado MIneiro,Natural,special.jpg
8,2,13,3,29,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
7,2,14,1,30,Fair trade,Cerrado MIneiro,Natural,fairtrade.jpg
13,2,14,2,30,Special,Cerrado MIneiro,Washed,special.jpg
5,2,14,3,30,Special,Cerrado MIneiro,Natural,special.jpg
3,2,15,1,31,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
12,2,15,2,31,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
6,2,15,3,31,Organic,Cerrado MIneiro,Natural,organic2.jpg
7,2,16,1,32,Fair trade,Cerrado MIneiro,Natural,fairtrade.jpg
4,2,16,2,32,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
14,2,16,3,32,Organic,Cerrado MIneiro,Washed,organic2.jpg
6,3,1,1,33,Organic,Cerrado MIneiro,Natural,organic2.jpg
9,3,1,2,33,Special,Cerrado Highlands,Washed,special.jpg
13,3,1,3,33,Special,Cerrado MIneiro,Washed,special.jpg
14,3,2,1,34,Organic,Cerrado MIneiro,Washed,organic2.jpg
2,3,2,2,34,Organic,Cerrado Highlands,Natural,organic2.jpg
11,3,2,3,34,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
10,3,3,1,35,Organic,Cerrado Highlands,Washed,organic2.jpg
15,3,3,2,35,Fair trade,Cerrado MIneiro,Washed,fairtrade.jpg
7,3,3,3,35,Fair trade,Cerrado MIneiro,Natural,fairtrade.jpg
16,3,4,1,36,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
3,3,4,2,36,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
10,3,4,3,36,Organic,Cerrado Highlands,Washed,organic2.jpg
4,3,5,1,37,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
9,3,5,2,37,Special,Cerrado Highlands,Washed,special.jpg
1,3,5,3,37,Special,Cerrado Highlands,Natural,special.jpg
5,3,6,1,38,Special,Cerrado MIneiro,Natural,special.jpg
13,3,6,2,38,Special,Cerrado MIneiro,Washed,special.jpg
14,3,6,3,38,Organic,Cerrado MIneiro,Washed,organic2.jpg
4,3,7,1,39,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
7,3,7,2,39,Fair trade,Cerrado MIneiro,Natural,fairtrade.jpg
3,3,7,3,39,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
2,3,8,1,40,Organic,Cerrado Highlands,Natural,organic2.jpg
13,3,8,2,40,Special,Cerrado MIneiro,Washed,special.jpg
16,3,8,3,40,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
7,3,9,1,41,Fair trade,Cerrado MIneiro,Natural,fairtrade.jpg
13,3,9,2,41,Special,Cerrado MIneiro,Washed,special.jpg
12,3,9,3,41,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
6,3,10,1,42,Organic,Cerrado MIneiro,Natural,organic2.jpg
11,3,10,2,42,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
13,3,10,3,42,Special,Cerrado MIneiro,Washed,special.jpg
8,3,11,1,43,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
10,3,11,2,43,Organic,Cerrado Highlands,Washed,organic2.jpg
2,3,11,3,43,Organic,Cerrado Highlands,Natural,organic2.jpg
8,3,12,1,44,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
16,3,12,2,44,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
7,3,12,3,44,Fair trade,Cerrado MIneiro,Natural,fairtrade.jpg
13,3,13,1,45,Special,Cerrado MIneiro,Washed,special.jpg
3,3,13,2,45,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
12,3,13,3,45,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
4,3,14,1,46,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
13,3,14,2,46,Special,Cerrado MIneiro,Washed,special.jpg
15,3,14,3,46,Fair trade,Cerrado MIneiro,Washed,fairtrade.jpg
8,3,15,1,47,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
12,3,15,2,47,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
7,3,15,3,47,Fair trade,Cerrado MIneiro,Natural,fairtrade.jpg
5,3,16,1,48,Special,Cerrado MIneiro,Natural,special.jpg
2,3,16,2,48,Organic,Cerrado Highlands,Natural,organic2.jpg
4,3,16,3,48,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
13,4,1,1,49,Special,Cerrado MIneiro,Washed,special.jpg
9,4,1,2,49,Special,Cerrado Highlands,Washed,special.jpg
4,4,1,3,49,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
5,4,2,1,50,Special,Cerrado MIneiro,Natural,special.jpg
10,4,2,2,50,Organic,Cerrado Highlands,Washed,organic2.jpg
14,4,2,3,50,Organic,Cerrado MIneiro,Washed,organic2.jpg
13,4,3,1,51,Special,Cerrado MIneiro,Washed,special.jpg
5,4,3,2,51,Special,Cerrado MIneiro,Natural,special.jpg
1,4,3,3,51,Special,Cerrado Highlands,Natural,special.jpg
5,4,4,1,52,Special,Cerrado MIneiro,Natural,special.jpg
11,4,4,2,52,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
12,4,4,3,52,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
8,4,5,1,53,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
10,4,5,2,53,Organic,Cerrado Highlands,Washed,organic2.jpg
1,4,5,3,53,Special,Cerrado Highlands,Natural,special.jpg
7,4,6,1,54,Fair trade,Cerrado MIneiro,Natural,fairtrade.jpg
14,4,6,2,54,Organic,Cerrado MIneiro,Washed,organic2.jpg
15,4,6,3,54,Fair trade,Cerrado MIneiro,Washed,fairtrade.jpg
1,4,7,1,55,Special,Cerrado Highlands,Natural,special.jpg
5,4,7,2,55,Special,Cerrado MIneiro,Natural,special.jpg
2,4,7,3,55,Organic,Cerrado Highlands,Natural,organic2.jpg
6,4,8,1,56,Organic,Cerrado MIneiro,Natural,organic2.jpg
16,4,8,2,56,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
9,4,8,3,56,Special,Cerrado Highlands,Washed,special.jpg
3,4,9,1,57,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
5,4,9,2,57,Special,Cerrado MIneiro,Natural,special.jpg
12,4,9,3,57,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
14,4,10,1,58,Organic,Cerrado MIneiro,Washed,organic2.jpg
8,4,10,2,58,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
3,4,10,3,58,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
4,4,11,1,59,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
12,4,11,2,59,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
1,4,11,3,59,Special,Cerrado Highlands,Natural,special.jpg
10,4,12,1,60,Organic,Cerrado Highlands,Washed,organic2.jpg
5,4,12,2,60,Special,Cerrado MIneiro,Natural,special.jpg
12,4,12,3,60,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
11,4,13,1,61,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
12,4,13,2,61,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
15,4,13,3,61,Fair trade,Cerrado MIneiro,Washed,fairtrade.jpg
14,4,14,1,62,Organic,Cerrado MIneiro,Washed,organic2.jpg
2,4,14,2,62,Organic,Cerrado Highlands,Natural,organic2.jpg
11,4,14,3,62,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
2,4,15,1,63,Organic,Cerrado Highlands,Natural,organic2.jpg
6,4,15,2,63,Organic,Cerrado MIneiro,Natural,organic2.jpg
16,4,15,3,63,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
1,4,16,1,64,Special,Cerrado Highlands,Natural,special.jpg
14,4,16,2,64,Organic,Cerrado MIneiro,Washed,organic2.jpg
7,4,16,3,64,Fair trade,Cerrado MIneiro,Natural,fairtrade.jpg
10,5,1,1,65,Organic,Cerrado Highlands,Washed,organic2.jpg
7,5,1,2,65,Fair trade,Cerrado MIneiro,Natural,fairtrade.jpg
6,5,1,3,65,Organic,Cerrado MIneiro,Natural,organic2.jpg
12,5,2,1,66,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
14,5,2,2,66,Organic,Cerrado MIneiro,Washed,organic2.jpg
16,5,2,3,66,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
4,5,3,1,67,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
15,5,3,2,67,Fair trade,Cerrado MIneiro,Washed,fairtrade.jpg
9,5,3,3,67,Special,Cerrado Highlands,Washed,special.jpg
15,5,4,1,68,Fair trade,Cerrado MIneiro,Washed,fairtrade.jpg
8,5,4,2,68,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
6,5,4,3,68,Organic,Cerrado MIneiro,Natural,organic2.jpg
3,5,5,1,69,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
15,5,5,2,69,Fair trade,Cerrado MIneiro,Washed,fairtrade.jpg
6,5,5,3,69,Organic,Cerrado MIneiro,Natural,organic2.jpg
1,5,6,1,70,Special,Cerrado Highlands,Natural,special.jpg
12,5,6,2,70,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
15,5,6,3,70,Fair trade,Cerrado MIneiro,Washed,fairtrade.jpg
7,5,7,1,71,Fair trade,Cerrado MIneiro,Natural,fairtrade.jpg
12,5,7,2,71,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
15,5,7,3,71,Fair trade,Cerrado MIneiro,Washed,fairtrade.jpg
4,5,8,1,72,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
11,5,8,2,72,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
6,5,8,3,72,Organic,Cerrado MIneiro,Natural,organic2.jpg
8,5,9,1,73,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
16,5,9,2,73,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
13,5,9,3,73,Special,Cerrado MIneiro,Washed,special.jpg
6,5,10,1,74,Organic,Cerrado MIneiro,Natural,organic2.jpg
9,5,10,2,74,Special,Cerrado Highlands,Washed,special.jpg
7,5,10,3,74,Fair trade,Cerrado MIneiro,Natural,fairtrade.jpg
8,5,11,1,75,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
11,5,11,2,75,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
14,5,11,3,75,Organic,Cerrado MIneiro,Washed,organic2.jpg
1,5,12,1,76,Special,Cerrado Highlands,Natural,special.jpg
3,5,12,2,76,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
2,5,12,3,76,Organic,Cerrado Highlands,Natural,organic2.jpg
12,5,13,1,77,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
3,5,13,2,77,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
1,5,13,3,77,Special,Cerrado Highlands,Natural,special.jpg
4,5,14,1,78,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
9,5,14,2,78,Special,Cerrado Highlands,Washed,special.jpg
8,5,14,3,78,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
11,5,15,1,79,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
10,5,15,2,79,Organic,Cerrado Highlands,Washed,organic2.jpg
4,5,15,3,79,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
5,5,16,1,80,Special,Cerrado MIneiro,Natural,special.jpg
6,5,16,2,80,Organic,Cerrado MIneiro,Natural,organic2.jpg
2,5,16,3,80,Organic,Cerrado Highlands,Natural,organic2.jpg
5,6,1,1,81,Special,Cerrado MIneiro,Natural,special.jpg
11,6,1,2,81,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
14,6,1,3,81,Organic,Cerrado MIneiro,Washed,organic2.jpg
16,6,2,1,82,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
11,6,2,2,82,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
3,6,2,3,82,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
14,6,3,1,83,Organic,Cerrado MIneiro,Washed,organic2.jpg
10,6,3,2,83,Organic,Cerrado Highlands,Washed,organic2.jpg
11,6,3,3,83,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
9,6,4,1,84,Special,Cerrado Highlands,Washed,special.jpg
7,6,4,2,84,Fair trade,Cerrado MIneiro,Natural,fairtrade.jpg
2,6,4,3,84,Organic,Cerrado Highlands,Natural,organic2.jpg
5,6,5,1,85,Special,Cerrado MIneiro,Natural,special.jpg
15,6,5,2,85,Fair trade,Cerrado MIneiro,Washed,fairtrade.jpg
14,6,5,3,85,Organic,Cerrado MIneiro,Washed,organic2.jpg
11,6,6,1,86,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
13,6,6,2,86,Special,Cerrado MIneiro,Washed,special.jpg
16,6,6,3,86,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
12,6,7,1,87,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
9,6,7,2,87,Special,Cerrado Highlands,Washed,special.jpg
10,6,7,3,87,Organic,Cerrado Highlands,Washed,organic2.jpg
13,6,8,1,88,Special,Cerrado MIneiro,Washed,special.jpg
3,6,8,2,88,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
8,6,8,3,88,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
13,6,9,1,89,Special,Cerrado MIneiro,Washed,special.jpg
9,6,9,2,89,Special,Cerrado Highlands,Washed,special.jpg
16,6,9,3,89,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
9,6,10,1,90,Special,Cerrado Highlands,Washed,special.jpg
10,6,10,2,90,Organic,Cerrado Highlands,Washed,organic2.jpg
4,6,10,3,90,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
11,6,11,1,91,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
10,6,11,2,91,Organic,Cerrado Highlands,Washed,organic2.jpg
3,6,11,3,91,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
2,6,12,1,92,Organic,Cerrado Highlands,Natural,organic2.jpg
14,6,12,2,92,Organic,Cerrado MIneiro,Washed,organic2.jpg
9,6,12,3,92,Special,Cerrado Highlands,Washed,special.jpg
5,6,13,1,93,Special,Cerrado MIneiro,Natural,special.jpg
1,6,13,2,93,Special,Cerrado Highlands,Natural,special.jpg
13,6,13,3,93,Special,Cerrado MIneiro,Washed,special.jpg
8,6,14,1,94,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
10,6,14,2,94,Organic,Cerrado Highlands,Washed,organic2.jpg
7,6,14,3,94,Fair trade,Cerrado MIneiro,Natural,fairtrade.jpg
1,6,15,1,95,Special,Cerrado Highlands,Natural,special.jpg
2,6,15,2,95,Organic,Cerrado Highlands,Natural,organic2.jpg
10,6,15,3,95,Organic,Cerrado Highlands,Washed,organic2.jpg
6,6,16,1,96,Organic,Cerrado MIneiro,Natural,organic2.jpg
12,6,16,2,96,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
13,6,16,3,96,Special,Cerrado MIneiro,Washed,special.jpg
5,7,1,1,97,Special,Cerrado MIneiro,Natural,special.jpg
11,7,1,2,97,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
12,7,1,3,97,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
2,7,2,1,98,Organic,Cerrado Highlands,Natural,organic2.jpg
12,7,2,2,98,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
3,7,2,3,98,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
4,7,3,1,99,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
6,7,3,2,99,Organic,Cerrado MIneiro,Natural,organic2.jpg
3,7,3,3,99,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
12,7,4,1,100,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
2,7,4,2,100,Organic,Cerrado Highlands,Natural,organic2.jpg
6,7,4,3,100,Organic,Cerrado MIneiro,Natural,organic2.jpg
9,7,5,1,101,Special,Cerrado Highlands,Washed,special.jpg
6,7,5,2,101,Organic,Cerrado MIneiro,Natural,organic2.jpg
14,7,5,3,101,Organic,Cerrado MIneiro,Washed,organic2.jpg
14,7,6,1,102,Organic,Cerrado MIneiro,Washed,organic2.jpg
4,7,6,2,102,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
3,7,6,3,102,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
9,7,7,1,103,Special,Cerrado Highlands,Washed,special.jpg
12,7,7,2,103,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
10,7,7,3,103,Organic,Cerrado Highlands,Washed,organic2.jpg
14,7,8,1,104,Organic,Cerrado MIneiro,Washed,organic2.jpg
15,7,8,2,104,Fair trade,Cerrado MIneiro,Washed,fairtrade.jpg
3,7,8,3,104,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
11,7,9,1,105,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
6,7,9,2,105,Organic,Cerrado MIneiro,Natural,organic2.jpg
2,7,9,3,105,Organic,Cerrado Highlands,Natural,organic2.jpg
14,7,10,1,106,Organic,Cerrado MIneiro,Washed,organic2.jpg
10,7,10,2,106,Organic,Cerrado Highlands,Washed,organic2.jpg
4,7,10,3,106,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
6,7,11,1,107,Organic,Cerrado MIneiro,Natural,organic2.jpg
2,7,11,2,107,Organic,Cerrado Highlands,Natural,organic2.jpg
1,7,11,3,107,Special,Cerrado Highlands,Natural,special.jpg
13,7,12,1,108,Special,Cerrado MIneiro,Washed,special.jpg
8,7,12,2,108,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
5,7,12,3,108,Special,Cerrado MIneiro,Natural,special.jpg
2,7,13,1,109,Organic,Cerrado Highlands,Natural,organic2.jpg
4,7,13,2,109,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
5,7,13,3,109,Special,Cerrado MIneiro,Natural,special.jpg
1,7,14,1,110,Special,Cerrado Highlands,Natural,special.jpg
5,7,14,2,110,Special,Cerrado MIneiro,Natural,special.jpg
13,7,14,3,110,Special,Cerrado MIneiro,Washed,special.jpg
9,7,15,1,111,Special,Cerrado Highlands,Washed,special.jpg
14,7,15,2,111,Organic,Cerrado MIneiro,Washed,organic2.jpg
1,7,15,3,111,Special,Cerrado Highlands,Natural,special.jpg
16,7,16,1,112,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
11,7,16,2,112,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
5,7,16,3,112,Special,Cerrado MIneiro,Natural,special.jpg
13,8,1,1,113,Special,Cerrado MIneiro,Washed,special.jpg
4,8,1,2,113,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
8,8,1,3,113,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
2,8,2,1,114,Organic,Cerrado Highlands,Natural,organic2.jpg
11,8,2,2,114,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
16,8,2,3,114,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
16,8,3,1,115,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
11,8,3,2,115,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
3,8,3,3,115,Fair trade,Cerrado Highlands,Natural,fairtrade.jpg
12,8,4,1,116,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
14,8,4,2,116,Organic,Cerrado MIneiro,Washed,organic2.jpg
13,8,4,3,116,Special,Cerrado MIneiro,Washed,special.jpg
2,8,5,1,117,Organic,Cerrado Highlands,Natural,organic2.jpg
8,8,5,2,117,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
16,8,5,3,117,Agroforestry system,Cerrado MIneiro,Washed,agroforestry.jpg
8,8,6,1,118,Agroforestry system,Cerrado MIneiro,Natural,agroforestry.jpg
2,8,6,2,118,Organic,Cerrado Highlands,Natural,organic2.jpg
13,8,6,3,118,Special,Cerrado MIneiro,Washed,special.jpg
11,8,7,1,119,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
5,8,7,2,119,Special,Cerrado MIneiro,Natural,special.jpg
4,8,7,3,119,Agroforestry system,Cerrado Highlands,Natural,agroforestry.jpg
11,8,8,1,120,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
1,8,8,2,120,Special,Cerrado Highlands,Natural,special.jpg
12,8,8,3,120,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
12,8,9,1,121,Agroforestry system,Cerrado Highlands,Washed,agroforestry.jpg
10,8,9,2,121,Organic,Cerrado Highlands,Washed,organic2.jpg
1,8,9,3,121,Special,Cerrado Highlands,Natural,special.jpg
11,8,10,1,122,Fair trade,Cerrado Highlands,Washed,fairtrade.jpg
1,8,10,2,122,Special,Cerrado Highlands,Natural,special.jpg
